date,quota_value,net_worth,fund_name,fund_class
9/16/2020,4.861519,32371821.34,Fundo 455,Fundo Multimercado
9/15/2020,4.9200612,32761641.18,Fundo 455,Fundo Multimercado
9/17/2020,1.1275239,147388246.8,Fundo 72,Fundo Multimercado
9/16/2020,1.1272763,147355878.1,Fundo 72,Fundo Multimercado
9/15/2020,1.1272208,147348621.3,Fundo 72,Fundo Multimercado
9/17/2020,1.25191243,137842965.5,Fundo 128,Fundo Multimercado
9/16/2020,1.247745586,137384171.3,Fundo 128,Fundo Multimercado
9/15/2020,1.24207287,136759571.8,Fundo 128,Fundo Multimercado
9/17/2020,1.0808112,13478967.45,Fundo 71,Fundo Multimercado
9/15/2020,1.0827139,13502697,Fundo 71,Fundo Multimercado
9/16/2020,1.0813078,13485161.14,Fundo 71,Fundo Multimercado
9/17/2020,1.128327,721684232.7,Fundo 70,Fundo Multimercado
9/16/2020,1.1276403,718747826.8,Fundo 70,Fundo Multimercado
9/15/2020,1.128349,717189383.4,Fundo 70,Fundo Multimercado
9/15/2020,2.3775725,2968082061,Fundo 222,Fundo Multimercado
9/17/2020,2.3760416,2966170887,Fundo 222,Fundo Multimercado
9/16/2020,2.3791306,2970027158,Fundo 222,Fundo Multimercado
9/15/2020,1.7007887,6458807032,Fundo 221,Fundo Multimercado
9/17/2020,1.700415,6379483725,Fundo 221,Fundo Multimercado
9/16/2020,1.7012671,6385015698,Fundo 221,Fundo Multimercado
9/16/2020,12.9779118,670588754.4,Fundo 456,Fundo Multimercado
9/15/2020,13.0236484,673955558.1,Fundo 456,Fundo Multimercado
9/17/2020,12.9921535,671324643.5,Fundo 456,Fundo Multimercado
9/15/2020,171.7166082,460999361.1,Fundo 232,Fundo Multimercado
9/16/2020,171.2936765,459803981.8,Fundo 232,Fundo Multimercado
9/17/2020,171.599277,461941188.5,Fundo 232,Fundo Multimercado
9/17/2020,145.7812118,66660034.63,Fundo 226,Fundo Multimercado
9/16/2020,146.2783669,66887364.16,Fundo 226,Fundo Multimercado
9/15/2020,145.8647062,66698213.33,Fundo 226,Fundo Multimercado
9/17/2020,1.0533666,1371164110,Fundo 76,Fundo Multimercado
9/15/2020,1.054483,1368870493,Fundo 76,Fundo Multimercado
9/16/2020,1.0535323,1369939525,Fundo 76,Fundo Multimercado
9/17/2020,1.06332667,6666703.21,Fundo 75,Fundo Multimercado
9/16/2020,1.06316482,6665688.5,Fundo 75,Fundo Multimercado
9/15/2020,1.07171042,6719266.54,Fundo 75,Fundo Multimercado
9/17/2020,3.5733886,339222551.9,Fundo 445,Fundo Multimercado
9/16/2020,3.572055,339086151.6,Fundo 445,Fundo Multimercado
9/15/2020,3.5736236,339263835.8,Fundo 445,Fundo Multimercado
9/17/2020,725.6134932,1524477777,Fundo 444,Fundo de Ações
9/16/2020,722.0920923,1516527732,Fundo 444,Fundo de Ações
9/15/2020,724.8328827,1522180219,Fundo 444,Fundo de Ações
9/15/2020,1.75493812,21429267.05,Fundo 213,Fundo de Ações
9/16/2020,1.75360633,21413004.79,Fundo 213,Fundo de Ações
9/17/2020,1.74926614,21370007.38,Fundo 213,Fundo de Ações
9/17/2020,110.3324479,56283370.17,Fundo 66,Fundo Multimercado
9/16/2020,110.3053084,56420488.45,Fundo 66,Fundo Multimercado
9/15/2020,110.3012003,56418387.22,Fundo 66,Fundo Multimercado
9/17/2020,102.8923166,29822858.5,Fundo 65,Fundo Multimercado
9/16/2020,103.2747819,29933714.28,Fundo 65,Fundo Multimercado
9/15/2020,103.2026685,29992756.7,Fundo 65,Fundo Multimercado
9/17/2020,0,0,Fundo 229,Fundo Multimercado
9/16/2020,0,0,Fundo 229,Fundo Multimercado
9/15/2020,0,0,Fundo 229,Fundo Multimercado
9/17/2020,5.0834953,36651182.29,Fundo 457,Fundo de Ações
9/16/2020,5.0658852,36527131.56,Fundo 457,Fundo de Ações
9/15/2020,5.0910429,36710914.7,Fundo 457,Fundo de Ações
9/16/2020,3.7368287,1325697834,Fundo 461,Fundo de Ações
9/15/2020,3.7591888,1334293824,Fundo 461,Fundo de Ações
9/17/2020,3.7417005,1327270995,Fundo 461,Fundo de Ações
9/15/2020,1.9988824,30414694.89,Fundo 79,Fundo Multimercado
9/16/2020,1.9946258,30350926.72,Fundo 79,Fundo Multimercado
9/17/2020,2.0027232,30467139.87,Fundo 79,Fundo Multimercado
9/17/2020,2.0117418,573794844.1,Fundo 230,Fundo Multimercado
9/16/2020,2.0084938,565522346.2,Fundo 230,Fundo Multimercado
9/15/2020,2.0045739,560727953.9,Fundo 230,Fundo Multimercado
9/17/2020,1.0439536,36446561.88,Fundo 77,Fundo Multimercado
9/16/2020,1.04005006,35842038.63,Fundo 77,Fundo Multimercado
9/15/2020,1.04423626,35979274.49,Fundo 77,Fundo Multimercado
9/17/2020,1.95122423,1666627476,Fundo 78,Fundo de Ações
9/16/2020,1.95465057,1669939739,Fundo 78,Fundo de Ações
9/15/2020,1.98150074,1674315419,Fundo 78,Fundo de Ações
9/17/2020,1.91967323,869420109.7,Fundo 80,Fundo de Ações
9/16/2020,1.92313505,869770985.5,Fundo 80,Fundo de Ações
9/15/2020,1.93928317,875105963.7,Fundo 80,Fundo de Ações
9/15/2020,410.6030358,1705223337,Fundo 228,Fundo Multimercado
9/17/2020,403.5852089,1676078491,Fundo 228,Fundo Multimercado
9/16/2020,407.5894564,1692708023,Fundo 228,Fundo Multimercado
9/17/2020,1.1533535,196075152.8,Fundo 81,Fundo de Ações
9/16/2020,1.1512236,195613243.4,Fundo 81,Fundo de Ações
9/17/2020,1.1477591,387505229.9,Fundo 74,Fundo Multimercado
9/16/2020,1.1457419,377755196.5,Fundo 74,Fundo Multimercado
9/15/2020,1.147884,377234740.1,Fundo 74,Fundo Multimercado
9/15/2020,1.150757,195473979.2,Fundo 81,Fundo de Ações
9/17/2020,191.730416,1439115315,Fundo 227,Fundo Multimercado
9/16/2020,191.521617,1437448194,Fundo 227,Fundo Multimercado
9/15/2020,191.687844,1438645751,Fundo 227,Fundo Multimercado
9/17/2020,5.49621303,35106868.34,Fundo 458,Fundo de Ações
9/16/2020,5.48941846,35063468.27,Fundo 458,Fundo de Ações
9/15/2020,5.52351731,35281273.44,Fundo 458,Fundo de Ações
9/17/2020,5.53950566,2103180638,Fundo 460,Fundo Multimercado
9/16/2020,5.54502835,2106357268,Fundo 460,Fundo Multimercado
9/15/2020,5.56925947,2115594757,Fundo 460,Fundo Multimercado
9/15/2020,1.6134781,3336195335,Fundo 459,Fundo de Ações
9/17/2020,1.59400898,3294945420,Fundo 459,Fundo de Ações
9/16/2020,1.60223706,3311984183,Fundo 459,Fundo de Ações
9/17/2020,12703.47784,2502817461,Fundo 462,Fundo Multimercado
9/16/2020,12687.41357,2500831818,Fundo 462,Fundo Multimercado
9/15/2020,12717.22932,2510521949,Fundo 462,Fundo Multimercado
9/16/2020,2.95450876,223246167.2,Fundo 512,Fundo de Ações
9/17/2020,2.97190241,224557451.8,Fundo 512,Fundo de Ações
9/15/2020,2.96380845,223948862.9,Fundo 512,Fundo de Ações
9/16/2020,1.09735211,5829135.45,Fundo 607,Fundo de Ações
9/17/2020,1.09912957,5838577.28,Fundo 607,Fundo de Ações
9/15/2020,1.10632442,5876796.35,Fundo 607,Fundo de Ações
9/17/2020,19.033706,697145607.3,Fundo 508,Fundo Multimercado
9/16/2020,19.029458,696990026.8,Fundo 508,Fundo Multimercado
9/15/2020,19.054372,697902538.2,Fundo 508,Fundo Multimercado
9/17/2020,6.1070634,1536611616,Fundo 516,Fundo de Ações
9/16/2020,6.1344458,1542643275,Fundo 516,Fundo de Ações
9/15/2020,6.1750594,1560542403,Fundo 516,Fundo de Ações
9/17/2020,1.02610502,81847741.89,Fundo 601,Fundo Multimercado
9/16/2020,1.03291822,82083822.15,Fundo 601,Fundo Multimercado
9/15/2020,1.0390052,82567541.29,Fundo 601,Fundo Multimercado
9/16/2020,1.53164442,876363448.7,Fundo 600,Fundo de Ações
9/15/2020,1.54393317,883614470.4,Fundo 600,Fundo de Ações
9/17/2020,1.52641147,874039303.2,Fundo 600,Fundo de Ações
9/17/2020,104.6093441,63295697.93,Fundo 609,Fundo Multimercado
9/16/2020,104.7182957,62710943.98,Fundo 609,Fundo Multimercado
9/17/2020,107.9955402,56207660.26,Fundo 608,Fundo Multimercado
9/15/2020,104.6548174,62506031.01,Fundo 609,Fundo Multimercado
9/16/2020,107.9538627,52687319.39,Fundo 608,Fundo Multimercado
9/15/2020,107.8747464,52648706.4,Fundo 608,Fundo Multimercado
9/17/2020,2725.244735,31899149.14,Fundo 501,Fundo de Ações
9/15/2020,2732.375665,31982617.09,Fundo 501,Fundo de Ações
9/16/2020,2729.765163,31952061.01,Fundo 501,Fundo de Ações
9/17/2020,3.2783998,769471119.7,Fundo 482,Fundo de Ações
9/16/2020,3.2722024,768016532.4,Fundo 482,Fundo de Ações
9/15/2020,3.2918959,772638776.4,Fundo 482,Fundo de Ações
9/17/2020,2217.15497,81604092.55,Fundo 481,Fundo de Ações
9/16/2020,2215.696276,81550404.19,Fundo 481,Fundo de Ações
9/15/2020,2223.635227,81842603.38,Fundo 481,Fundo de Ações
9/17/2020,4.5167899,265685988.9,Fundo 515,Fundo de Ações
9/16/2020,4.531543,266557102.5,Fundo 515,Fundo de Ações
9/15/2020,4.5425384,267203878.6,Fundo 515,Fundo de Ações
9/17/2020,2.31144784,22559485.43,Fundo 506,Fundo de Ações
9/16/2020,2.309078,22782158.43,Fundo 506,Fundo de Ações
9/15/2020,2.32040455,22949848.51,Fundo 506,Fundo de Ações
9/17/2020,6.7429544,9613464023,Fundo 505,Fundo Multimercado
9/16/2020,6.7429544,9613464023,Fundo 505,Fundo Multimercado
9/15/2020,6.7429544,9613464023,Fundo 505,Fundo Multimercado
9/17/2020,3.9052408,15238421014,Fundo 507,Fundo Multimercado
9/16/2020,3.9160571,15275466766,Fundo 507,Fundo Multimercado
9/15/2020,3.9140022,15263805909,Fundo 507,Fundo Multimercado
9/17/2020,0.60952927,363169.5,Fundo 602,Fundo Multimercado
9/16/2020,0.61133609,364246.04,Fundo 602,Fundo Multimercado
9/15/2020,0.61314288,365322.56,Fundo 602,Fundo Multimercado
9/17/2020,5.70394588,520358986.1,Fundo 191,Fundo de Ações
9/16/2020,5.70145927,519769296.3,Fundo 191,Fundo de Ações
9/15/2020,5.77169097,526000835,Fundo 191,Fundo de Ações
9/17/2020,1.1463619,600460212.1,Fundo 605,Fundo de Ações
9/15/2020,1.1544684,49618936.56,Fundo 604,Fundo Multimercado
9/16/2020,1.1548149,49633831.32,Fundo 604,Fundo Multimercado
9/17/2020,1.1504241,49445113.41,Fundo 604,Fundo Multimercado
9/16/2020,1.1418001,595580730.2,Fundo 605,Fundo de Ações
9/15/2020,1.1450347,595694416.2,Fundo 605,Fundo de Ações
9/17/2020,1.44026178,10347410.22,Fundo 603,Fundo de Ações
9/16/2020,1.44746957,10399193.85,Fundo 603,Fundo de Ações
9/15/2020,1.45452244,10449864.49,Fundo 603,Fundo de Ações
9/17/2020,1.1142426,1238327866,Fundo 606,Fundo Multimercado
9/16/2020,1.1097729,1233668549,Fundo 606,Fundo Multimercado
9/15/2020,1.1129442,1238291879,Fundo 606,Fundo Multimercado
9/17/2020,392.3877712,336700029.2,Fundo 192,Fundo de Ações
9/16/2020,391.5483566,336916586,Fundo 192,Fundo de Ações
9/15/2020,393.4170995,338528606.9,Fundo 192,Fundo de Ações
9/17/2020,23.8256563,431243818.9,Fundo 389,Fundo Multimercado
9/16/2020,23.8426398,431551220.5,Fundo 389,Fundo Multimercado
9/15/2020,23.8519637,431719982.1,Fundo 389,Fundo Multimercado
9/17/2020,9.4844906,1745212056,Fundo 550,Fundo de Ações
9/16/2020,9.4879594,1746015407,Fundo 550,Fundo de Ações
9/15/2020,9.511877,1750497033,Fundo 550,Fundo de Ações
9/17/2020,1.1737572,432243607.8,Fundo 95,Fundo Multimercado
9/16/2020,1.1801758,435742682.6,Fundo 95,Fundo Multimercado
9/15/2020,1.1893789,439493375.6,Fundo 95,Fundo Multimercado
9/17/2020,29.2688025,1252943625,Fundo 547,Fundo Multimercado
9/16/2020,29.2762059,1253260552,Fundo 547,Fundo Multimercado
9/15/2020,29.3201912,1255143481,Fundo 547,Fundo Multimercado
9/17/2020,41.106302,1991967286,Fundo 546,Fundo de Ações
9/16/2020,41.1459122,1993886753,Fundo 546,Fundo de Ações
9/15/2020,41.4257512,2007447448,Fundo 546,Fundo de Ações
9/17/2020,2.43956994,31375142.13,Fundo 527,Fundo de Ações
9/16/2020,2.43947567,31373929.7,Fundo 527,Fundo de Ações
9/17/2020,3.92691385,64277496.23,Fundo 526,Fundo de Ações
9/15/2020,3.95416034,64849074.63,Fundo 526,Fundo de Ações
9/16/2020,3.93477893,64396215.38,Fundo 526,Fundo de Ações
9/15/2020,2.45082115,31519843.06,Fundo 527,Fundo de Ações
9/17/2020,3.2971893,3513523857,Fundo 523,Fundo Multimercado
9/16/2020,3.2946684,3518786043,Fundo 523,Fundo Multimercado
9/15/2020,3.2935988,3517469915,Fundo 523,Fundo Multimercado
9/17/2020,520.2584543,1197693747,Fundo 549,Fundo de Ações
9/16/2020,524.9972277,1165524852,Fundo 549,Fundo de Ações
9/15/2020,526.1712965,1167842065,Fundo 549,Fundo de Ações
9/17/2020,1.0221594,172956611,Fundo 83,Fundo Multimercado
9/16/2020,1.0224575,173007054.9,Fundo 83,Fundo Multimercado
9/15/2020,1.023724,173221352.1,Fundo 83,Fundo Multimercado
9/17/2020,602.8374183,630363156.1,Fundo 548,Fundo de Ações
9/16/2020,609.9631204,637632092.2,Fundo 548,Fundo de Ações
9/15/2020,613.2086092,640949402.9,Fundo 548,Fundo de Ações
9/17/2020,1114.26122,9557950474,Fundo 534,Fundo de Ações
9/16/2020,1117.761262,9587973264,Fundo 534,Fundo de Ações
9/15/2020,1126.04939,9659067466,Fundo 534,Fundo de Ações
9/17/2020,2.843817,115411393.2,Fundo 585,Fundo Multimercado
9/16/2020,2.86925,116443548.2,Fundo 585,Fundo Multimercado
9/15/2020,2.840719,115285685.4,Fundo 585,Fundo Multimercado
9/17/2020,20.14181283,1430680725,Fundo 533,Fundo de Ações
9/16/2020,20.19191262,1437717963,Fundo 533,Fundo de Ações
9/15/2020,20.27379353,1468398466,Fundo 533,Fundo de Ações
9/15/2020,5.06424833,232675797.2,Fundo 529,Fundo de Ações
9/16/2020,5.00223534,229919081.3,Fundo 529,Fundo de Ações
9/17/2020,5.00563005,230139513.1,Fundo 529,Fundo de Ações
9/17/2020,113.867598,1069945303,Fundo 97,Fundo Multimercado
9/16/2020,113.52061,1054085512,Fundo 97,Fundo Multimercado
9/15/2020,113.807487,1045078098,Fundo 97,Fundo Multimercado
9/17/2020,113.774651,173355850.9,Fundo 96,Fundo Multimercado
9/16/2020,113.740423,173303697.9,Fundo 96,Fundo Multimercado
9/15/2020,114.042281,173763633.2,Fundo 96,Fundo Multimercado
9/17/2020,6.21279722,5626116798,Fundo 530,Fundo de Ações
9/16/2020,6.25622138,5645441064,Fundo 530,Fundo de Ações
9/15/2020,6.29095955,5673132690,Fundo 530,Fundo de Ações
9/17/2020,5.22362594,80511478.59,Fundo 525,Fundo Multimercado
9/16/2020,5.18786109,79960236.78,Fundo 525,Fundo Multimercado
9/15/2020,5.14870762,79356766.38,Fundo 525,Fundo Multimercado
9/17/2020,4.84495658,126915649.2,Fundo 524,Fundo de Ações
9/16/2020,4.85121232,127114566.1,Fundo 524,Fundo de Ações
9/15/2020,4.85733488,127370113.4,Fundo 524,Fundo de Ações
9/17/2020,5.5038606,14832566766,Fundo 490,Fundo Multimercado
9/16/2020,5.50037,14831652009,Fundo 490,Fundo Multimercado
9/15/2020,5.4995898,14859412488,Fundo 490,Fundo Multimercado
9/17/2020,4.0966264,2213981040,Fundo 488,Fundo de Ações
9/15/2020,4.0860606,2212418973,Fundo 488,Fundo de Ações
9/16/2020,4.1046866,2218988502,Fundo 488,Fundo de Ações
9/17/2020,0,0,Fundo 489,Fundo Multimercado
9/16/2020,0,0,Fundo 489,Fundo Multimercado
9/15/2020,0,0,Fundo 489,Fundo Multimercado
9/17/2020,2.41091375,91475246.93,Fundo 494,Fundo Multimercado
9/16/2020,2.39804647,90987034.37,Fundo 494,Fundo Multimercado
9/15/2020,2.40924734,91412019.4,Fundo 494,Fundo Multimercado
9/15/2020,220.491867,36514923.96,Fundo 498,Fundo Multimercado
9/16/2020,220.0479,36441400.05,Fundo 498,Fundo Multimercado
9/17/2020,219.9978133,36433105.36,Fundo 498,Fundo Multimercado
9/17/2020,9.9832577,4796107431,Fundo 544,Fundo de Ações
9/16/2020,10.03592749,4826299972,Fundo 544,Fundo de Ações
9/15/2020,10.0391193,4826228145,Fundo 544,Fundo de Ações
9/16/2020,2.8294142,806312570.7,Fundo 545,Fundo de Ações
9/17/2020,2.8193387,803365541.5,Fundo 545,Fundo de Ações
9/15/2020,2.8490894,813157918.9,Fundo 545,Fundo de Ações
9/17/2020,455.7842199,397933327,Fundo 495,Fundo de Ações
9/16/2020,458.5732098,399804894.6,Fundo 495,Fundo de Ações
9/15/2020,460.5362386,401302440.2,Fundo 495,Fundo de Ações
9/17/2020,430.2723698,281630230.1,Fundo 496,Fundo de Ações
9/16/2020,428.3386752,280407357.5,Fundo 496,Fundo de Ações
9/15/2020,431.1842659,282471521.9,Fundo 496,Fundo de Ações
9/17/2020,3.33115189,335834539.2,Fundo 493,Fundo Multimercado
9/16/2020,3.33258766,335463519.4,Fundo 493,Fundo Multimercado
9/15/2020,3.33533701,335518746.7,Fundo 493,Fundo Multimercado
9/17/2020,3.12485041,825909600.6,Fundo 492,Fundo Multimercado
9/16/2020,3.1330226,828187133,Fundo 492,Fundo Multimercado
9/15/2020,3.13757888,828203819.6,Fundo 492,Fundo Multimercado
9/17/2020,1.36438203,13110643.46,Fundo 610,Fundo Multimercado
9/16/2020,1.36260709,13090591.59,Fundo 610,Fundo Multimercado
9/15/2020,1.37537902,11335857.68,Fundo 610,Fundo Multimercado
9/17/2020,432.0364237,57920944.68,Fundo 557,Fundo de Ações
9/16/2020,431.7068108,57876755.15,Fundo 557,Fundo de Ações
9/15/2020,433.2046159,58077558.32,Fundo 557,Fundo de Ações
9/17/2020,3.2099346,195364903.4,Fundo 551,Fundo Multimercado
9/16/2020,3.2197257,197789376.4,Fundo 551,Fundo Multimercado
9/15/2020,3.2158431,197913427.7,Fundo 551,Fundo Multimercado
9/17/2020,3099.330063,111214492.8,Fundo 554,Fundo Multimercado
9/16/2020,3098.858957,111197587.9,Fundo 554,Fundo Multimercado
9/15/2020,3105.727938,111444070.3,Fundo 554,Fundo Multimercado
9/17/2020,29.5072208,1314536844,Fundo 552,Fundo Multimercado
9/16/2020,29.5535001,1313345318,Fundo 552,Fundo Multimercado
9/15/2020,29.6000101,1306460074,Fundo 552,Fundo Multimercado
9/16/2020,28.8356171,2070275325,Fundo 553,Fundo Multimercado
9/15/2020,28.8581894,2072448704,Fundo 553,Fundo Multimercado
9/17/2020,28.832502,2070108628,Fundo 553,Fundo Multimercado
9/17/2020,34.0601008,434835664.5,Fundo 538,Fundo Multimercado
9/16/2020,33.9878287,433912987,Fundo 538,Fundo Multimercado
9/15/2020,34.4121413,439330065.9,Fundo 538,Fundo Multimercado
9/16/2020,384.4140728,12477191.44,Fundo 539,Fundo de Ações
9/15/2020,385.9176574,12525994.32,Fundo 539,Fundo de Ações
9/17/2020,385.1952403,12502546.33,Fundo 539,Fundo de Ações
9/17/2020,5.2509763,485600025.5,Fundo 543,Fundo de Ações
9/16/2020,5.2733521,487760682.4,Fundo 543,Fundo de Ações
9/15/2020,5.2793226,488843525.1,Fundo 543,Fundo de Ações
9/17/2020,1.120979,871171118.9,Fundo 84,Fundo Multimercado
9/16/2020,1.1166506,867807279.7,Fundo 84,Fundo Multimercado
9/15/2020,1.1185616,869292436,Fundo 84,Fundo Multimercado
9/17/2020,1.0918508,1591679591,Fundo 85,Fundo Multimercado
9/16/2020,1.090115,1589346646,Fundo 85,Fundo Multimercado
9/15/2020,1.0901244,1589144996,Fundo 85,Fundo Multimercado
9/9/2020,1.1644773,1696663035,Fundo 86,Fundo de Ações
9/10/2020,1.1350378,1653686514,Fundo 86,Fundo de Ações
9/11/2020,1.1257083,1640018303,Fundo 86,Fundo de Ações
9/15/2020,1.15245349,187052924.5,Fundo 91,Fundo Multimercado
9/16/2020,1.14856786,186321138.9,Fundo 91,Fundo Multimercado
9/17/2020,1.15333282,186926452.4,Fundo 91,Fundo Multimercado
9/17/2020,1.04888467,1094813850,Fundo 88,Fundo Multimercado
9/16/2020,1.04899782,1096922434,Fundo 88,Fundo Multimercado
9/15/2020,1.04923625,1097478478,Fundo 88,Fundo Multimercado
9/17/2020,1.13664378,135874068.8,Fundo 89,Fundo Multimercado
9/16/2020,1.14884708,137593004.2,Fundo 89,Fundo Multimercado
9/15/2020,1.1486046,137704433.6,Fundo 89,Fundo Multimercado
9/17/2020,1.03437373,906061429.9,Fundo 90,Fundo Multimercado
9/16/2020,1.03415427,906355090.8,Fundo 90,Fundo Multimercado
9/15/2020,1.03403433,905546050.3,Fundo 90,Fundo Multimercado
9/17/2020,1.31398482,93235978.43,Fundo 87,Fundo Multimercado
9/16/2020,1.31556182,93347876.86,Fundo 87,Fundo Multimercado
9/15/2020,1.32000109,94024087.32,Fundo 87,Fundo Multimercado
9/16/2020,1.30461902,186554660.9,Fundo 92,Fundo Multimercado
9/15/2020,1.31612285,187082630.2,Fundo 92,Fundo Multimercado
9/17/2020,1.29912687,186651680.2,Fundo 92,Fundo Multimercado
9/16/2020,371.3576803,64220876,Fundo 317,Fundo Multimercado
9/15/2020,371.4942103,64244486.86,Fundo 317,Fundo Multimercado
9/17/2020,371.6516668,64271716.66,Fundo 317,Fundo Multimercado
9/17/2020,5.2755123,644670107.9,Fundo 313,Fundo Multimercado
9/16/2020,5.2726206,645535911.5,Fundo 313,Fundo Multimercado
9/15/2020,5.271844,644424843.5,Fundo 313,Fundo Multimercado
9/17/2020,171.986279,7448124.73,Fundo 164,Fundo Multimercado
9/16/2020,171.8504384,7442241.95,Fundo 164,Fundo Multimercado
9/15/2020,172.0669219,7451617.09,Fundo 164,Fundo Multimercado
9/17/2020,173.4931213,5568291.96,Fundo 163,Fundo Multimercado
9/16/2020,173.2322836,5559920.33,Fundo 163,Fundo Multimercado
9/15/2020,173.513,5568929.97,Fundo 163,Fundo Multimercado
9/15/2020,2.46139,92724123.34,Fundo 167,Fundo de Ações
9/17/2020,2.3528527,136116871.6,Fundo 168,Fundo de Ações
9/16/2020,2.3545343,136214158.9,Fundo 168,Fundo de Ações
9/15/2020,2.3679457,136990028.6,Fundo 168,Fundo de Ações
9/16/2020,2.4497903,92273848.53,Fundo 167,Fundo de Ações
9/17/2020,2.4554182,92456829.39,Fundo 167,Fundo de Ações
9/16/2020,1.6054381,14749857.77,Fundo 169,Fundo Multimercado
9/15/2020,1.6073531,14767451.2,Fundo 169,Fundo Multimercado
9/17/2020,1.6057973,14753157.86,Fundo 169,Fundo Multimercado
